"categoria","nombre_interno","imagen","bundle_origen","ancho","alto","estado_imagen"
"shops","yl_kp_wuqi21","assets/images/game-data/shops/yl_kp_wuqi21__texture_v2__lotto__small_tex_all__d0c22b45e9.png","texture_v2\lotto\small_tex_all.assetbundle","171","414","copiada_desde_cliente"
"shops","yl_kp_luwu_3","assets/images/game-data/shops/yl_kp_luwu_3__texture_v2__lotto__small_tex_all__80aac5cd2c.png","texture_v2\lotto\small_tex_all.assetbundle","188","406","copiada_desde_cliente"
"shops","yl_kp_xuanwu_5","assets/images/game-data/shops/yl_kp_xuanwu_5__texture_v2__lotto__small_tex_all__b1ec52b0dd.png","texture_v2\lotto\small_tex_all.assetbundle","172","425","copiada_desde_cliente"
"shops","yl_kp_baihu_3","assets/images/game-data/shops/yl_kp_baihu_3__texture_v2__lotto__small_tex_all__ecc6e44a84.png","texture_v2\lotto\small_tex_all.assetbundle","188","389","copiada_desde_cliente"
"shops","yl_kp_yutu_3","assets/images/game-data/shops/yl_kp_yutu_3__texture_v2__lotto__small_tex_all__5b2ac4deb8.png","texture_v2\lotto\small_tex_all.assetbundle","188","416","copiada_desde_cliente"
"shops","icon_boss02","assets/images/game-data/shops/icon_boss02__texture_v2__mapicon__small_tex_all__e5eaaf4e02.png","texture_v2\mapicon\small_tex_all.assetbundle","27","28","copiada_desde_cliente"
"shops","flag1","assets/images/game-data/shops/flag1__texture_v2__mapicon__small_tex_all__e1d9fbfae7.png","texture_v2\mapicon\small_tex_all.assetbundle","40","45","copiada_desde_cliente"
"shops","swyjcsd_icon","assets/images/game-data/shops/swyjcsd_icon__texture_v2__mapicon__small_tex_all__c43b72212b.png","texture_v2\mapicon\small_tex_all.assetbundle","24","31","copiada_desde_cliente"
"shops","Icon_map002","assets/images/game-data/shops/Icon_map002__texture_v2__mapicon__small_tex_all__288292ca4a.png","texture_v2\mapicon\small_tex_all.assetbundle","35","35","copiada_desde_cliente"
"shops","GJDYD","assets/images/game-data/shops/GJDYD__texture_v2__mapicon__small_tex_all__e6e64ea55b.png","texture_v2\mapicon\small_tex_all.assetbundle","52","52","copiada_desde_cliente"
"shops","PTDYD","assets/images/game-data/shops/PTDYD__texture_v2__mapicon__small_tex_all__d8dbef8c5f.png","texture_v2\mapicon\small_tex_all.assetbundle","52","52","copiada_desde_cliente"
"shops","flag2","assets/images/game-data/shops/flag2__texture_v2__mapicon__small_tex_all__ffc05c5513.png","texture_v2\mapicon\small_tex_all.assetbundle","40","45","copiada_desde_cliente"
"shops","exitIcon","assets/images/game-data/shops/exitIcon__texture_v2__mapicon__small_tex_all__f67dca112f.png","texture_v2\mapicon\small_tex_all.assetbundle","44","51","copiada_desde_cliente"
"shops","artBoss2","assets/images/game-data/shops/artBoss2__texture_v2__mapicon__small_tex_all__663e2ded58.png","texture_v2\mapicon\small_tex_all.assetbundle","57","55","copiada_desde_cliente"
"shops","icon_boss01","assets/images/game-data/shops/icon_boss01__texture_v2__mapicon__small_tex_all__65d43f5fcf.png","texture_v2\mapicon\small_tex_all.assetbundle","20","23","copiada_desde_cliente"
"shops","CampCar","assets/images/game-data/shops/CampCar__texture_v2__mapicon__small_tex_all__5008e81bd1.png","texture_v2\mapicon\small_tex_all.assetbundle","39","36","copiada_desde_cliente"
"shops","artBoss1","assets/images/game-data/shops/artBoss1__texture_v2__mapicon__small_tex_all__1c5a122606.png","texture_v2\mapicon\small_tex_all.assetbundle","44","52","copiada_desde_cliente"
"shops","Icon_map001","assets/images/game-data/shops/Icon_map001__texture_v2__mapicon__small_tex_all__767ce02df9.png","texture_v2\mapicon\small_tex_all.assetbundle","58","44","copiada_desde_cliente"
"shops","wanmengzhengfeng_slxq_3","assets/images/game-data/shops/wanmengzhengfeng_slxq_3__texture_v2__nationwar__bossbg__small_tex_all__41d96d56b3.png","texture_v2\nationwar\bossbg\small_tex_all.assetbundle","156","100","copiada_desde_cliente"
"shops","wanmengzhengfeng_slxq_1","assets/images/game-data/shops/wanmengzhengfeng_slxq_1__texture_v2__nationwar__bossbg__small_tex_all__3fc45f1504.png","texture_v2\nationwar\bossbg\small_tex_all.assetbundle","156","100","copiada_desde_cliente"
"shops","wanmengzhengfeng_slxq_2","assets/images/game-data/shops/wanmengzhengfeng_slxq_2__texture_v2__nationwar__bossbg__small_tex_all__2ccb9b4273.png","texture_v2\nationwar\bossbg\small_tex_all.assetbundle","156","100","copiada_desde_cliente"
"other-ui","hongbao_xia_manian_bg","assets/images/game-data/other-ui/hongbao_xia_manian_bg__texture_v2__redbag__hongbao_xia_manian_bg_tex__60db45c822.png","texture_v2\redbag\hongbao_xia_manian_bg_tex.assetbundle","887","668","copiada_desde_cliente"
"shops","hongbao_liaotian_chang_manian_bg","assets/images/game-data/shops/hongbao_liaotian_chang_manian_bg__texture_v2__redbag__small_tex_all__16647dd671.png","texture_v2\redbag\small_tex_all.assetbundle","401","96","copiada_desde_cliente"
"shops","hongbao_shang_bg","assets/images/game-data/shops/hongbao_shang_bg__texture_v2__redbag__small_tex_all__719e158bb8.png","texture_v2\redbag\small_tex_all.assetbundle","414","214","copiada_desde_cliente"
"shops","hongbao_xia_bg","assets/images/game-data/shops/hongbao_xia_bg__texture_v2__redbag__small_tex_all__bd74000ced.png","texture_v2\redbag\small_tex_all.assetbundle","416","595","copiada_desde_cliente"
"shops","hongbao_shang_manian_bg","assets/images/game-data/shops/hongbao_shang_manian_bg__texture_v2__redbag__small_tex_all__68b5458e89.png","texture_v2\redbag\small_tex_all.assetbundle","479","276","copiada_desde_cliente"
"shops","hongbao_fasong_chang_bg","assets/images/game-data/shops/hongbao_fasong_chang_bg__texture_v2__redbag__small_tex_all__827068b046.png","texture_v2\redbag\small_tex_all.assetbundle","736","102","copiada_desde_cliente"
"shops","dj_gh_hongbao_manian_icon_cn","assets/images/game-data/shops/dj_gh_hongbao_manian_icon_cn__texture_v2__redbag__small_tex_all__33986babd7.png","texture_v2\redbag\small_tex_all.assetbundle","66","78","copiada_desde_cliente"
"shops","hongbao_liaotian_chang_bg","assets/images/game-data/shops/hongbao_liaotian_chang_bg__texture_v2__redbag__small_tex_all__0d0f2ab579.png","texture_v2\redbag\small_tex_all.assetbundle","401","96","copiada_desde_cliente"
"shops","hongbao_xhb_bg1","assets/images/game-data/shops/hongbao_xhb_bg1__texture_v2__redbag__small_tex_all__632079507f.png","texture_v2\redbag\small_tex_all.assetbundle","229","280","copiada_desde_cliente"
"shops","hongbao_chendi02_bg_H3S","assets/images/game-data/shops/hongbao_chendi02_bg_H3S__texture_v2__redbag__small_tex_all__b3b2b7a8e1.png","texture_v2\redbag\small_tex_all.assetbundle","95","26","copiada_desde_cliente"
"shops","hongbao_fasong_chang_manian_bg","assets/images/game-data/shops/hongbao_fasong_chang_manian_bg__texture_v2__redbag__small_tex_all__905d7cb04d.png","texture_v2\redbag\small_tex_all.assetbundle","736","102","copiada_desde_cliente"
"shops","hongbao_xhb_manian_bg1","assets/images/game-data/shops/hongbao_xhb_manian_bg1__texture_v2__redbag__small_tex_all__28755add97.png","texture_v2\redbag\small_tex_all.assetbundle","229","280","copiada_desde_cliente"
"shops","3","assets/images/game-data/shops/3__texture_v2__relive__small_tex_all__2bfa981dc9.png","texture_v2\relive\small_tex_all.assetbundle","80","80","copiada_desde_cliente"
"shops","2","assets/images/game-data/shops/2__texture_v2__relive__small_tex_all__4b0b47a23c.png","texture_v2\relive\small_tex_all.assetbundle","80","80","copiada_desde_cliente"
"shops","jn_jiujinfuhuo_icon","assets/images/game-data/shops/jn_jiujinfuhuo_icon__texture_v2__relive__small_tex_all__11fdcdfb84.png","texture_v2\relive\small_tex_all.assetbundle","80","80","copiada_desde_cliente"
"shops","1","assets/images/game-data/shops/1__texture_v2__relive__small_tex_all__c6ac2ae963.png","texture_v2\relive\small_tex_all.assetbundle","80","80","copiada_desde_cliente"
"shops","xuanshuiyaoyu_ditu_bg1","assets/images/game-data/shops/xuanshuiyaoyu_ditu_bg1__texture_v2__teamdungeon__small_tex_all__36615b6367.png","texture_v2\teamdungeon\small_tex_all.assetbundle","384","260","copiada_desde_cliente"
"shops","xuanshuiyaoyu_ditu_bg2","assets/images/game-data/shops/xuanshuiyaoyu_ditu_bg2__texture_v2__teamdungeon__small_tex_all__f133180fce.png","texture_v2\teamdungeon\small_tex_all.assetbundle","384","260","copiada_desde_cliente"
"shops","xuanshuiyaoyu_ditu_bg3","assets/images/game-data/shops/xuanshuiyaoyu_ditu_bg3__texture_v2__teamdungeon__small_tex_all__8974cb2610.png","texture_v2\teamdungeon\small_tex_all.assetbundle","384","260","copiada_desde_cliente"
"shops","xuanshuiyaoyu_ditu_bg4","assets/images/game-data/shops/xuanshuiyaoyu_ditu_bg4__texture_v2__teamdungeon__small_tex_all__092acdd1f6.png","texture_v2\teamdungeon\small_tex_all.assetbundle","384","260","copiada_desde_cliente"
"shops","qiyu_yeqian_miwenrenwu_cn","assets/images/game-data/shops/qiyu_yeqian_miwenrenwu_cn__texture_v2_cn__en__accident__small_tex_all__7d924eb3e2.png","texture_v2_cn\en\accident\small_tex_all.assetbundle","58","21","copiada_desde_cliente"
"titles","xingzuozhigou_gxhd_title_cn","assets/images/game-data/titles/xingzuozhigou_gxhd_title_cn__texture_v2_cn__en__achievement__small_tex_all__42e45c7bb3.png","texture_v2_cn\en\achievement\small_tex_all.assetbundle","412","111","copiada_desde_cliente"
"shops","tujianxiton_wenzi_fwqg_cn","assets/images/game-data/shops/tujianxiton_wenzi_fwqg_cn__texture_v2_cn__en__achievement__small_tex_all__485d2ff744.png","texture_v2_cn\en\achievement\small_tex_all.assetbundle","167","17","copiada_desde_cliente"
"shops","tujianxiton_wenzi_jk_cn","assets/images/game-data/shops/tujianxiton_wenzi_jk_cn__texture_v2_cn__en__achievement__small_tex_all__dfc84ab1f0.png","texture_v2_cn\en\achievement\small_tex_all.assetbundle","161","17","copiada_desde_cliente"
"shops","jika_kpjs_cn","assets/images/game-data/shops/jika_kpjs_cn__texture_v2_cn__en__achievement__small_tex_all__79b95f9127.png","texture_v2_cn\en\achievement\small_tex_all.assetbundle","271","37","copiada_desde_cliente"
"shops","tujianxiton_wenzi_grcj_cn","assets/images/game-data/shops/tujianxiton_wenzi_grcj_cn__texture_v2_cn__en__achievement__small_tex_all__107e6a7b86.png","texture_v2_cn\en\achievement\small_tex_all.assetbundle","204","17","copiada_desde_cliente"
"shops","tujianxiton_wenzi_qwms_cn","assets/images/game-data/shops/tujianxiton_wenzi_qwms_cn__texture_v2_cn__en__achievement__small_tex_all__a85eedb635.png","texture_v2_cn\en\achievement\small_tex_all.assetbundle","193","22","copiada_desde_cliente"
"shops","jixiantiaozhan_btn_tz_cn","assets/images/game-data/shops/jixiantiaozhan_btn_tz_cn__texture_v2_cn__en__actigreatchallenge__small_tex_all__e18954986c.png","texture_v2_cn\en\actigreatchallenge\small_tex_all.assetbundle","96","94","copiada_desde_cliente"
"titles","jixiantiaozhan_title_jxtz_cn","assets/images/game-data/titles/jixiantiaozhan_title_jxtz_cn__texture_v2_cn__en__actigreatchallenge__small_tex_all__ec24eb2358.png","texture_v2_cn\en\actigreatchallenge\small_tex_all.assetbundle","635","97","copiada_desde_cliente"
"shops","qingyuanjuxing_benfupaihang_bg_cn","assets/images/game-data/shops/qingyuanjuxing_benfupaihang_bg_cn__texture_v2_cn__en__actimegastar__small_tex_all__63578d6e13.png","texture_v2_cn\en\actimegastar\small_tex_all.assetbundle","70","79","copiada_desde_cliente"
"titles","qingyuanjuxing_zhekoushangcheng_title_cn","assets/images/game-data/titles/qingyuanjuxing_zhekoushangcheng_title_cn__texture_v2_cn__en__actimegastar__small_tex_all__1d8f0f5e53.png","texture_v2_cn\en\actimegastar\small_tex_all.assetbundle","441","161","copiada_desde_cliente"
"shops","qingyuanjuxing_chakanzuoping_icon_cn","assets/images/game-data/shops/qingyuanjuxing_chakanzuoping_icon_cn__texture_v2_cn__en__actimegastar__small_tex_all__d463feb66c.png","texture_v2_cn\en\actimegastar\small_tex_all.assetbundle","70","76","copiada_desde_cliente"
"shops","qingyuanjuxing_zhuanpan_zhuandong_cn","assets/images/game-data/shops/qingyuanjuxing_zhuanpan_zhuandong_cn__texture_v2_cn__en__actimegastar__small_tex_all__102a7661b6.png","texture_v2_cn\en\actimegastar\small_tex_all.assetbundle","91","49","copiada_desde_cliente"
"shops","qingyuan_qydl_cn","assets/images/game-data/shops/qingyuan_qydl_cn__texture_v2_cn__en__actiqingyuantask__small_tex_all__bbd07b2211.png","texture_v2_cn\en\actiqingyuantask\small_tex_all.assetbundle","747","140","copiada_desde_cliente"
"shops","diaochawenjuan_cn","assets/images/game-data/shops/diaochawenjuan_cn__texture_v2_cn__en__actiquestion__small_tex_all__70386268b9.png","texture_v2_cn\en\actiquestion\small_tex_all.assetbundle","147","43","copiada_desde_cliente"
"shops","Icon_140_cn","assets/images/game-data/shops/Icon_140_cn__texture_v2_cn__en__activityicon__small_tex_all__f18e72cb1d.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","70","80","copiada_desde_cliente"
"shops","Icon_354_cn","assets/images/game-data/shops/Icon_354_cn__texture_v2_cn__en__activityicon__small_tex_all__68cfb289ec.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","72","79","copiada_desde_cliente"
"shops","Icon_131_cn","assets/images/game-data/shops/Icon_131_cn__texture_v2_cn__en__activityicon__small_tex_all__9b57a656ec.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","76","62","copiada_desde_cliente"
"shops","Icon_1135_cn","assets/images/game-data/shops/Icon_1135_cn__texture_v2_cn__en__activityicon__small_tex_all__b580379cf9.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","79","73","copiada_desde_cliente"
"shops","Icon_11_cn","assets/images/game-data/shops/Icon_11_cn__texture_v2_cn__en__activityicon__small_tex_all__a8fa4ec2c2.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","59","78","copiada_desde_cliente"
"shops","Icon_22e_cn","assets/images/game-data/shops/Icon_22e_cn__texture_v2_cn__en__activityicon__small_tex_all__42f8a02f55.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","60","78","copiada_desde_cliente"
"shops","Icon_180_cn","assets/images/game-data/shops/Icon_180_cn__texture_v2_cn__en__activityicon__small_tex_all__8a05ba0861.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","67","80","copiada_desde_cliente"
"shops","Icon_119_cn","assets/images/game-data/shops/Icon_119_cn__texture_v2_cn__en__activityicon__small_tex_all__6b6c3ed54a.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","80","63","copiada_desde_cliente"
"shops","Icon_183_cn","assets/images/game-data/shops/Icon_183_cn__texture_v2_cn__en__activityicon__small_tex_all__7c2e0e14a4.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","64","79","copiada_desde_cliente"
"shops","Icon_115_cn","assets/images/game-data/shops/Icon_115_cn__texture_v2_cn__en__activityicon__small_tex_all__e8e5a4f7b3.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","80","65","copiada_desde_cliente"
"shops","Icon_364_cn","assets/images/game-data/shops/Icon_364_cn__texture_v2_cn__en__activityicon__small_tex_all__22b26fdb1a.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","62","80","copiada_desde_cliente"
"shops","Icon_132_cn","assets/images/game-data/shops/Icon_132_cn__texture_v2_cn__en__activityicon__small_tex_all__db44819b0f.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","74","64","copiada_desde_cliente"
"shops","Icon_146_cn","assets/images/game-data/shops/Icon_146_cn__texture_v2_cn__en__activityicon__small_tex_all__c3983d2067.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","69","78","copiada_desde_cliente"
"shops","Icon_105_cn","assets/images/game-data/shops/Icon_105_cn__texture_v2_cn__en__activityicon__small_tex_all__84b1db4b06.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","78","62","copiada_desde_cliente"
"shops","Icon_165_cn","assets/images/game-data/shops/Icon_165_cn__texture_v2_cn__en__activityicon__small_tex_all__37f134f9a8.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","68","77","copiada_desde_cliente"
"shops","Icon_177_cn","assets/images/game-data/shops/Icon_177_cn__texture_v2_cn__en__activityicon__small_tex_all__341c4bb1c4.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","80","72","copiada_desde_cliente"
"shops","Icon_6_cn","assets/images/game-data/shops/Icon_6_cn__texture_v2_cn__en__activityicon__small_tex_all__51446b4f3f.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","59","62","copiada_desde_cliente"
"shops","Icon_164_cn","assets/images/game-data/shops/Icon_164_cn__texture_v2_cn__en__activityicon__small_tex_all__3ab19cf311.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","78","78","copiada_desde_cliente"
"shops","Icon_7_cn","assets/images/game-data/shops/Icon_7_cn__texture_v2_cn__en__activityicon__small_tex_all__98d4edab3c.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","54","64","copiada_desde_cliente"
"shops","Icon_127_cn","assets/images/game-data/shops/Icon_127_cn__texture_v2_cn__en__activityicon__small_tex_all__64f12b651c.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","62","79","copiada_desde_cliente"
"shops","Icon_270_cn","assets/images/game-data/shops/Icon_270_cn__texture_v2_cn__en__activityicon__small_tex_all__2484b3c82a.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","80","76","copiada_desde_cliente"
"shops","Icon_28_cn","assets/images/game-data/shops/Icon_28_cn__texture_v2_cn__en__activityicon__small_tex_all__d18171c963.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","80","74","copiada_desde_cliente"
"shops","Icon_143_cn","assets/images/game-data/shops/Icon_143_cn__texture_v2_cn__en__activityicon__small_tex_all__722e660724.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","80","80","copiada_desde_cliente"
"shops","Icon_bfhg_cn","assets/images/game-data/shops/Icon_bfhg_cn__texture_v2_cn__en__activityicon__small_tex_all__3edb49a136.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","79","73","copiada_desde_cliente"
"shops","Icon_14_cn","assets/images/game-data/shops/Icon_14_cn__texture_v2_cn__en__activityicon__small_tex_all__f744f2db28.png","texture_v2_cn\en\activityicon\small_tex_all.assetbundle","62","55","copiada_desde_cliente"
