"dungeon_id","record_type","scene_id","name","chapter","scene_config","icon_path","bundle","width","height","source_file","version_source","evidence"
"scene-3df5b5f40c7f5750","scene_config","34002","","","34002__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-beb6809523a0cb88","scene_config","8510","","","8510","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-a911da7bb5bb3670","scene_config","5403","","","5403","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-dff97f10b4995531","scene_config","8621","","","8621","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-33131fdf1822bae2","scene_config","6037","","","6037","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-360f937c2d896d46","scene_config","8643","","","8643__EnterInfo","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena EnterInfo; nombre visible requiere enlazar texto"
"scene-c6eeb863ed6d34b3","scene_config","34002","","","34002__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-0f3897c827a9f1f1","scene_config","8647","","","8647__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-17dc8bd0789ee30c","scene_config","4701","","","4701","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d9a86dc977fc85f1","scene_config","6237","","","6237","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-bb9de099894a3ab2","scene_config","6843","","","6843","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d816e4ae43b982f5","scene_config","2998","","","2998__EnterInfo","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena EnterInfo; nombre visible requiere enlazar texto"
"scene-5a662a4f36f38cd7","scene_config","8635","","","8635__EnterInfo","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena EnterInfo; nombre visible requiere enlazar texto"
"scene-daf9ad5431dffd10","scene_config","8610","","","8610__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-4e55b0534ca96dc2","scene_config","3816","","","3816__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-4215323f7d2f5f5a","scene_config","5301","","","5301","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-9ed9f6968cfc3719","scene_config","36002","","","36002__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-6339ebb529c58f0c","scene_config","6049","","","6049","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d80f9dfb7d5e086e","scene_config","5805","","","5805","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-32499fe54da3ab2c","scene_config","38003","","","38003__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-e67b1f1d3d617594","scene_config","66664","","","66664","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-f179f3801472145e","scene_config","2100","","","2100","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-7c4ca0a3c52b17b0","scene_config","5304","","","5304","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d4ab5541b5532dc3","scene_config","6520","","","6520","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-afd200d8751bd0ef","scene_config","6803","","","6803","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-6500b419b0633a92","scene_config","10110","","","10110__NPC","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena NPC; nombre visible requiere enlazar texto"
"scene-a22d3fcc291e326e","scene_config","8611","","","8611__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-3341ad2db6c4e845","scene_config","6815","","","6815","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-33751cbf76fd356b","scene_config","90005","","","90005","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-497f26872adf0ff9","scene_config","6115","","","6115","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-2760736e04c8ab0e","scene_config","6482","","","6482","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-dc48d703338e0e97","scene_config","66622","","","66622","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-f1f8630a4175e42e","scene_config","4005","","","4005","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-70fef25bf965d455","scene_config","6840","","","6840","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-1f190134fa3f46fb","scene_config","8612","","","8612","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-509ae51d4a1fdfdb","scene_config","8609","","","8609__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-55ef6afd5788a498","scene_config","3816","","","3816__groupInfos","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena groupInfos; nombre visible requiere enlazar texto"
"scene-0938f9ca88477114","scene_config","6635","","","6635","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-7fbf184da110d459","scene_config","6238","","","6238","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-7516ad331b8741d7","scene_config","38004","","","38004__groupInfos","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena groupInfos; nombre visible requiere enlazar texto"
"scene-dd41862f80e03f85","scene_config","3802","","","3802__groupInfos","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena groupInfos; nombre visible requiere enlazar texto"
"scene-0eaa9d968f3a9754","scene_config","3773","","","3773__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-d2cd57b354151d5f","scene_config","6552","","","6552","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-8612f52a36424500","scene_config","31002","","","31002__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-151adc0801afb66e","scene_config","6627","","","6627","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-dee8a21914264ba6","scene_config","8003","","","8003","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-32eb6dd1c6e8d275","scene_config","2002","","","2002","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-2912b8b60c1e48c2","scene_config","8643","","","8643__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-fd2f84d5e84afaab","scene_config","3805","","","3805","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d3152e8a18516d2f","scene_config","38016","","","38016__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-1eb7759e38b750f2","scene_config","7067","","","7067","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-6bca6db2d4855c50","scene_config","6870","","","6870","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
