"recurso_id","categoria","nombre_interno","archivo_salida","bundle_origen","ancho","alto","fuente_catalogo"
"icon-10 60 95 dc","shops","yl_kp_wuqi22","yl_kp_wuqi22__texture_v2__lotto__small_tex_all__7ccd9dc400.png","texture_v2\lotto\small_tex_all.assetbundle","167","423","icon-catalog.csv"
"icon-52 24 63 90","shops","yl_kp_wuqi23","yl_kp_wuqi23__texture_v2__lotto__small_tex_all__481bb0a67e.png","texture_v2\lotto\small_tex_all.assetbundle","153","425","icon-catalog.csv"
"icon-47 89 a9 ee","shops","yl_kp_wuqi24","yl_kp_wuqi24__texture_v2__lotto__small_tex_all__fda2d739d7.png","texture_v2\lotto\small_tex_all.assetbundle","146","413","icon-catalog.csv"
"icon-a7 b9 1b 66","shops","yl_kp_wuquxing_3","yl_kp_wuquxing_3__texture_v2__lotto__small_tex_all__923917da69.png","texture_v2\lotto\small_tex_all.assetbundle","188","418","icon-catalog.csv"
"icon-46 06 02 ff","shops","yl_kp_xuannv_3","yl_kp_xuannv_3__texture_v2__lotto__small_tex_all__f88c74cce3.png","texture_v2\lotto\small_tex_all.assetbundle","188","420","icon-catalog.csv"
"icon-b9 24 40 5a","shops","yl_kp_xuanwu_5","yl_kp_xuanwu_5__texture_v2__lotto__small_tex_all__b1ec52b0dd.png","texture_v2\lotto\small_tex_all.assetbundle","172","425","icon-catalog.csv"
"icon-0c 54 34 c5","shops","yl_kp_yangjian_3","yl_kp_yangjian_3__texture_v2__lotto__small_tex_all__d47ccaad23.png","texture_v2\lotto\small_tex_all.assetbundle","172","425","icon-catalog.csv"
"icon-9a ea 07 62","shops","yl_kp_yaoji_3","yl_kp_yaoji_3__texture_v2__lotto__small_tex_all__47ee81a233.png","texture_v2\lotto\small_tex_all.assetbundle","188","406","icon-catalog.csv"
"icon-d9 9b 69 66","shops","yl_kp_yutu_3","yl_kp_yutu_3__texture_v2__lotto__small_tex_all__5b2ac4deb8.png","texture_v2\lotto\small_tex_all.assetbundle","188","416","icon-catalog.csv"
"icon-e8 5a 4f e8","shops","yl_kp_zhuque_3","yl_kp_zhuque_3__texture_v2__lotto__small_tex_all__b429d639aa.png","texture_v2\lotto\small_tex_all.assetbundle","188","409","icon-catalog.csv"
"icon-f5 84 ed ae","shops","yl_kp_zhuyan_3","yl_kp_zhuyan_3__texture_v2__lotto__small_tex_all__60fb84ab72.png","texture_v2\lotto\small_tex_all.assetbundle","188","404","icon-catalog.csv"
"icon-b6 a6 ac 75","shops","yl_luoshen_1","yl_luoshen_1__texture_v2__fairyhead__small_tex_all__47612ec262.png","texture_v2\fairyhead\small_tex_all.assetbundle","75","84","icon-catalog.csv"
"icon-e6 4d a2 72","shops","yl_luoshen_3","yl_luoshen_3__texture_v2__fairyhead__small_tex_all__272e62ac73.png","texture_v2\fairyhead\small_tex_all.assetbundle","84","84","icon-catalog.csv"
"icon-2f 7c 9e a3","shops","yl_nezha_1","yl_nezha_1__texture_v2__fairyhead__small_tex_all__06910eb8ea.png","texture_v2\fairyhead\small_tex_all.assetbundle","64","64","icon-catalog.csv"
"icon-1a 1c 9c b8","shops","yl_nezha_3","yl_nezha_3__texture_v2__fairyhead__small_tex_all__383979b781.png","texture_v2\fairyhead\small_tex_all.assetbundle","80","80","icon-catalog.csv"
"icon-50 4d 0f 7c","shops","yl_niu_1","yl_niu_1__texture_v2__fairyhead__small_tex_all__c65b60d373.png","texture_v2\fairyhead\small_tex_all.assetbundle","81","75","icon-catalog.csv"
"icon-4d 85 62 b2","shops","yl_niu_3","yl_niu_3__texture_v2__fairyhead__small_tex_all__1568792407.png","texture_v2\fairyhead\small_tex_all.assetbundle","80","80","icon-catalog.csv"
"icon-b1 b4 04 14","shops","yl_nvwa_1","yl_nvwa_1__texture_v2__fairyhead__small_tex_all__1a2fd35f22.png","texture_v2\fairyhead\small_tex_all.assetbundle","80","80","icon-catalog.csv"
"icon-66 a8 26 f6","shops","yl_nvwa_2","yl_nvwa_2__texture_v2__fairyhead__small_tex_all__c0b65cb00e.png","texture_v2\fairyhead\small_tex_all.assetbundle","80","80","icon-catalog.csv"
"icon-bf 9c 37 91","shops","yl_nvwa_3","yl_nvwa_3__texture_v2__fairyhead__small_tex_all__ec209f39f7.png","texture_v2\fairyhead\small_tex_all.assetbundle","80","80","icon-catalog.csv"
"icon-eb 04 7b 85","shops","yl_qinglong_1","yl_qinglong_1__texture_v2__fairyhead__small_tex_all__8970c5272d.png","texture_v2\fairyhead\small_tex_all.assetbundle","80","80","icon-catalog.csv"
"icon-92 b7 88 ba","shops","yl_qinglong_3","yl_qinglong_3__texture_v2__fairyhead__small_tex_all__8d01b258a2.png","texture_v2\fairyhead\small_tex_all.assetbundle","84","84","icon-catalog.csv"
"icon-5b 01 04 6d","shops","yl_shennong_1","yl_shennong_1__texture_v2__fairyhead__small_tex_all__d327dab4e2.png","texture_v2\fairyhead\small_tex_all.assetbundle","73","82","icon-catalog.csv"
"icon-cb be 71 8e","shops","yl_shennong_3","yl_shennong_3__texture_v2__fairyhead__small_tex_all__65f21ea722.png","texture_v2\fairyhead\small_tex_all.assetbundle","80","80","icon-catalog.csv"
"icon-90 61 3d ac","shops","yl_shu_1","yl_shu_1__texture_v2__fairyhead__small_tex_all__c8cedf87c8.png","texture_v2\fairyhead\small_tex_all.assetbundle","79","79","icon-catalog.csv"
"icon-61 3d 42 78","shops","yl_shu_3","yl_shu_3__texture_v2__fairyhead__small_tex_all__9eeaca7517.png","texture_v2\fairyhead\small_tex_all.assetbundle","80","80","icon-catalog.csv"
"icon-57 25 60 26","shops","yl_tu_1","yl_tu_1__texture_v2__fairyhead__small_tex_all__0b565a1471.png","texture_v2\fairyhead\small_tex_all.assetbundle","59","75","icon-catalog.csv"
"icon-3c 62 54 46","shops","yl_tu_3","yl_tu_3__texture_v2__fairyhead__small_tex_all__eb06591a38.png","texture_v2\fairyhead\small_tex_all.assetbundle","84","84","icon-catalog.csv"
"icon-69 74 e9 88","shops","yl_wukong_1","yl_wukong_1__texture_v2__fairyhead__small_tex_all__3358bf4916.png","texture_v2\fairyhead\small_tex_all.assetbundle","80","80","icon-catalog.csv"
"icon-80 b9 eb 8a","shops","yl_wukong_3","yl_wukong_3__texture_v2__fairyhead__small_tex_all__034bfd46ba.png","texture_v2\fairyhead\small_tex_all.assetbundle","80","80","icon-catalog.csv"
"icon-c6 50 9f c8","shops","yl_yaoji_1","yl_yaoji_1__texture_v2__fairyhead__small_tex_all__9fd1a6af6c.png","texture_v2\fairyhead\small_tex_all.assetbundle","64","64","icon-catalog.csv"
"icon-6c 7d d5 f2","shops","yl_yaoji_3","yl_yaoji_3__texture_v2__fairyhead__small_tex_all__3508cff706.png","texture_v2\fairyhead\small_tex_all.assetbundle","80","80","icon-catalog.csv"
"icon-4d 3f 1f 07","shops","yl_yaojinew_1","yl_yaojinew_1__texture_v2__fairyhead__small_tex_all__2ab52b8d8b.png","texture_v2\fairyhead\small_tex_all.assetbundle","64","64","icon-catalog.csv"
"icon-3a 2c fd d6","shops","yl_yaojinew_3","yl_yaojinew_3__texture_v2__fairyhead__small_tex_all__d381f08dd3.png","texture_v2\fairyhead\small_tex_all.assetbundle","81","84","icon-catalog.csv"
"icon-64 66 27 da","shops","yl_zhuque_1","yl_zhuque_1__texture_v2__fairyhead__small_tex_all__c1a0ec7888.png","texture_v2\fairyhead\small_tex_all.assetbundle","84","84","icon-catalog.csv"
"icon-53 a5 2b 49","shops","yl_zhuque_2","yl_zhuque_2__texture_v2__fairyhead__small_tex_all__4754f89a28.png","texture_v2\fairyhead\small_tex_all.assetbundle","84","84","icon-catalog.csv"
"icon-81 71 36 fb","shops","yl_zhuque_3","yl_zhuque_3__texture_v2__fairyhead__small_tex_all__e37b0d4dbe.png","texture_v2\fairyhead\small_tex_all.assetbundle","80","80","icon-catalog.csv"
"icon-6d 8d 8a ac","shops","yuanbao_1_icon","yuanbao_1_icon__atlas__discountshop__7e9f3a7e93.png","atlas\discountshop.assetbundle","74","50","icon-catalog.csv"
"icon-90 fa 80 f3","shops","yuanbao_2_icon","yuanbao_2_icon__atlas__discountshop__71aebc2211.png","atlas\discountshop.assetbundle","84","63","icon-catalog.csv"
"icon-b8 cd 52 00","shops","yuanbao_3_icon","yuanbao_3_icon__atlas__discountshop__e8a590ebdf.png","atlas\discountshop.assetbundle","95","84","icon-catalog.csv"
"icon-85 20 68 91","shops","yuanbao_4_icon","yuanbao_4_icon__atlas__discountshop__ad67b41aa7.png","atlas\discountshop.assetbundle","126","101","icon-catalog.csv"
"icon-f1 ea 88 78","shops","yuanbao_5_icon","yuanbao_5_icon__atlas__discountshop__9a2a8f94f2.png","atlas\discountshop.assetbundle","95","82","icon-catalog.csv"
"icon-61 e8 a1 e7","shops","yuanbao_6_icon","yuanbao_6_icon__atlas__discountshop__cb4c363ee6.png","atlas\discountshop.assetbundle","136","99","icon-catalog.csv"
"icon-da 6d 74 17","shops","yuanbao_7_icon","yuanbao_7_icon__atlas__discountshop__9b4b6797c8.png","atlas\discountshop.assetbundle","128","94","icon-catalog.csv"
"icon-4c 59 55 31","shops","yuanbao_8_icon","yuanbao_8_icon__atlas__discountshop__e711e75d02.png","atlas\discountshop.assetbundle","139","88","icon-catalog.csv"
"icon-f8 29 91 fe","shops","yuandingsansheng_songhua_icon_cn","yuandingsansheng_songhua_icon_cn__texture_v2_cn__en__marryactivity__small_tex_all__19133184ad.png","texture_v2_cn\en\marryactivity\small_tex_all.assetbundle","63","74","icon-catalog.csv"
"icon-34 04 05 09","shops","yuandingsansheng_songhua_icon_cn","yuandingsansheng_songhua_icon_cn__texture_v2_cn__en__centuryloveactivity__small_tex_all__019257e754.png","texture_v2_cn\en\centuryloveactivity\small_tex_all.assetbundle","63","74","icon-catalog.csv"
"icon-a1 86 23 02","shops","yuanshen_huo_icon_cn","yuanshen_huo_icon_cn__texture_v2_cn__en__altar__small_tex_all__87f613c010.png","texture_v2_cn\en\altar\small_tex_all.assetbundle","78","78","icon-catalog.csv"
"icon-72 ef 5b 24","shops","yuanshen_jin_icon_cn","yuanshen_jin_icon_cn__texture_v2_cn__en__altar__small_tex_all__5dd83859c9.png","texture_v2_cn\en\altar\small_tex_all.assetbundle","78","78","icon-catalog.csv"
"icon-81 f5 79 f6","shops","yuanshen_mu_icon_cn","yuanshen_mu_icon_cn__texture_v2_cn__en__altar__small_tex_all__0a4f5208cc.png","texture_v2_cn\en\altar\small_tex_all.assetbundle","78","78","icon-catalog.csv"
"icon-a2 02 e7 60","shops","yuanshen_shui_icon_cn","yuanshen_shui_icon_cn__texture_v2_cn__en__altar__small_tex_all__076955853e.png","texture_v2_cn\en\altar\small_tex_all.assetbundle","78","78","icon-catalog.csv"
"icon-09 cf fc 09","shops","yuanshen_tu_icon_cn","yuanshen_tu_icon_cn__texture_v2_cn__en__altar__small_tex_all__fa08c620d3.png","texture_v2_cn\en\altar\small_tex_all.assetbundle","78","78","icon-catalog.csv"
"icon-06 ce c7 63","shops","yueka_qingqishuhua_cn","yueka_qingqishuhua_cn__texture_v2_cn__en__monthcard__small_tex_all__da0dffeb62.png","texture_v2_cn\en\monthcard\small_tex_all.assetbundle","146","97","icon-catalog.csv"
"icon-ce 17 7d 00","shops","yuekaIcon_cn","yuekaIcon_cn__texture_v2_cn__en__monthcard__small_tex_all__b641d2511d.png","texture_v2_cn\en\monthcard\small_tex_all.assetbundle","80","82","icon-catalog.csv"
"icon-49 3d 47 42","shops","yuling_dengjitisheng_cn","yuling_dengjitisheng_cn__texture_v2_cn__en__specialbeast__small_tex_all__b158714739.png","texture_v2_cn\en\specialbeast\small_tex_all.assetbundle","458","108","icon-catalog.csv"
"icon-b3 38 b5 41","shops","yuling_lingshoubeibao_icon_cn","yuling_lingshoubeibao_icon_cn__texture_v2_cn__en__specialbeast__small_tex_all__c3323d8135.png","texture_v2_cn\en\specialbeast\small_tex_all.assetbundle","65","70","icon-catalog.csv"
"icon-bb dc 65 f9","shops","zhekoushangcheng_dagou_huang_bg_andi","zhekoushangcheng_dagou_huang_bg_andi__atlas__discountshop__8d08f14478.png","atlas\discountshop.assetbundle","38","38","icon-catalog.csv"
"icon-6b c3 31 c0","shops","zhekoushangcheng_fengexian_01_H3S","zhekoushangcheng_fengexian_01_H3S__atlas__discountshop__b5703224d9.png","atlas\discountshop.assetbundle","100","1","icon-catalog.csv"
"icon-ca 9b ca 3d","shops","zhekoushangcheng_goumailingqu_wenzi_cn","zhekoushangcheng_goumailingqu_wenzi_cn__texture_v2_cn__en__discountshop__small_tex_all__12e8aaba31.png","texture_v2_cn\en\discountshop\small_tex_all.assetbundle","340","33","icon-catalog.csv"
"icon-01 19 2a 32","shops","zhekoushangcheng_qianwanghuodei_icon_cn","zhekoushangcheng_qianwanghuodei_icon_cn__texture_v2_cn__en__discountshop__small_tex_all__b8eeda80fb.png","texture_v2_cn\en\discountshop\small_tex_all.assetbundle","88","23","icon-catalog.csv"
"icon-20 9e 11 fb","shops","zhekoushangcheng_shuliangi_bg_H3S","zhekoushangcheng_shuliangi_bg_H3S__atlas__discountshop__40a09f7d85.png","atlas\discountshop.assetbundle","82","27","icon-catalog.csv"
"icon-f2 4b 48 04","shops","zhekoushangcheng_txtdi_H3S","zhekoushangcheng_txtdi_H3S__atlas__discountshop__dbeb7fb7ed.png","atlas\discountshop.assetbundle","207","22","icon-catalog.csv"
"icon-a5 1b 5a df","shops","zhekoushangcheng_wenzi_bg_02","zhekoushangcheng_wenzi_bg_02__atlas__discountshop__0414cb529d.png","atlas\discountshop.assetbundle","445","40","icon-catalog.csv"
"icon-25 c4 b6 ba","shops","zhekoushangcheng_xiahuaxian_H3S","zhekoushangcheng_xiahuaxian_H3S__atlas__discountshop__ec54f75f5c.png","atlas\discountshop.assetbundle","10","3","icon-catalog.csv"
"icon-30 3f 46 80","shops","zhekoushangcheng_zhibi_icon","zhekoushangcheng_zhibi_icon__atlas__discountshop__e7c04c9083.png","atlas\discountshop.assetbundle","37","38","icon-catalog.csv"
"icon-1c a3 2f 0b","shops","zhekoushangcheng_zhuanpan_icon","zhekoushangcheng_zhuanpan_icon__atlas__discountshop__4855414f25.png","atlas\discountshop.assetbundle","32","56","icon-catalog.csv"
"icon-87 39 32 03","shops","zhekoushangcheng_zhuanpan_zhuandong_cn","zhekoushangcheng_zhuanpan_zhuandong_cn__texture_v2_cn__en__discountshop__small_tex_all__dfb710b133.png","texture_v2_cn\en\discountshop\small_tex_all.assetbundle","113","37","icon-catalog.csv"
"icon-4b 48 94 e3","shops","zhongshenkaIcon_cn","zhongshenkaIcon_cn__texture_v2_cn__en__monthcard__small_tex_all__737f3d5cfe.png","texture_v2_cn\en\monthcard\small_tex_all.assetbundle","80","84","icon-catalog.csv"
"icon-46 98 fa 3b","shops","zhongshenzhimu_cangbaoge_icon_cn","zhongshenzhimu_cangbaoge_icon_cn__texture_v2_cn__en__countrytomb__small_tex_all__8e451b296d.png","texture_v2_cn\en\countrytomb\small_tex_all.assetbundle","65","77","icon-catalog.csv"
"icon-c7 03 3b 40","shops","zhongshenzhimu_feng_icon_cn","zhongshenzhimu_feng_icon_cn__texture_v2_cn__en__mainuileft__small_tex_all__416960fdfa.png","texture_v2_cn\en\mainuileft\small_tex_all.assetbundle","40","20","icon-catalog.csv"
"icon-43 b9 54 d2","shops","zhongshenzhimu_gongshunshangdian_icon_cn","zhongshenzhimu_gongshunshangdian_icon_cn__texture_v2_cn__en__countrytomb__small_tex_all__45b360c26d.png","texture_v2_cn\en\countrytomb\small_tex_all.assetbundle","79","77","icon-catalog.csv"
"icon-e6 3f bb c5","shops","zhongshenzhimu_gushendian_icon_cn","zhongshenzhimu_gushendian_icon_cn__texture_v2_cn__en__countrytomb__small_tex_all__dd2abc0c7f.png","texture_v2_cn\en\countrytomb\small_tex_all.assetbundle","66","77","icon-catalog.csv"
"icon-58 3d 0f 41","shops","zhongshenzhimu_huo_icon_cn","zhongshenzhimu_huo_icon_cn__texture_v2_cn__en__mainuileft__small_tex_all__81fcc33f2c.png","texture_v2_cn\en\mainuileft\small_tex_all.assetbundle","40","20","icon-catalog.csv"
"icon-08 f0 3b a5","shops","zhongshenzhimu_paihangbang_icon_cn","zhongshenzhimu_paihangbang_icon_cn__texture_v2_cn__en__countrytomb__small_tex_all__b28240821d.png","texture_v2_cn\en\countrytomb\small_tex_all.assetbundle","66","77","icon-catalog.csv"
"icon-ad d9 26 72","shops","zhongshenzhimu_shui_icon_cn","zhongshenzhimu_shui_icon_cn__texture_v2_cn__en__mainuileft__small_tex_all__2ca6e77b0f.png","texture_v2_cn\en\mainuileft\small_tex_all.assetbundle","40","20","icon-catalog.csv"
"icon-eb d2 67 91","shops","zhongshenzhimu_tu_icon_cn","zhongshenzhimu_tu_icon_cn__texture_v2_cn__en__mainuileft__small_tex_all__776c1361a4.png","texture_v2_cn\en\mainuileft\small_tex_all.assetbundle","40","20","icon-catalog.csv"
"icon-70 53 cd 57","shops","zhongshenzhimu_zhongshenzhimu_icon_cn","zhongshenzhimu_zhongshenzhimu_icon_cn__texture_v2_cn__en__country__small_tex_all__801f7b6eac.png","texture_v2_cn\en\country\small_tex_all.assetbundle","65","78","icon-catalog.csv"
"icon-3e ae 5c c1","shops","zhongshenzhimu_zhongshenzhimu_icon_cn","zhongshenzhimu_zhongshenzhimu_icon_cn__texture_v2_cn__en__countrytomb__small_tex_all__27ae785138.png","texture_v2_cn\en\countrytomb\small_tex_all.assetbundle","80","77","icon-catalog.csv"
"icon-32 ea ce 58","shops","zhuansheng_meishuzi_cn","zhuansheng_meishuzi_cn__texture_v2_cn__en__rein__small_tex_all__19d99e04f0.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","314","73","icon-catalog.csv"
"icon-ac 8d 5e d0","shops","zhuanshuchenghao1_cn_HQ","zhuanshuchenghao1_cn_HQ__texture_v2_cn__en__vip__small_tex_all__104ed2c24a.png","texture_v2_cn\en\vip\small_tex_all.assetbundle","174","174","icon-catalog.csv"
"icon-16 b3 a4 0d","shops","zhuduilianchon_biaoti_bg_cn","zhuduilianchon_biaoti_bg_cn__texture_v2_cn__en__teamcontinuouscharge__small_tex_all__60f9a8a692.png","texture_v2_cn\en\teamcontinuouscharge\small_tex_all.assetbundle","642","254","icon-catalog.csv"
"icon-ae b8 59 98","shops","zhujiemian_baohu_cn","zhujiemian_baohu_cn__texture_v2_cn__en__pkmode__small_tex_all__4246c29bea.png","texture_v2_cn\en\pkmode\small_tex_all.assetbundle","281","96","icon-catalog.csv"
"icon-11 48 7e 4c","shops","zhujiemian_chouren_cn","zhujiemian_chouren_cn__texture_v2_cn__en__pkmode__small_tex_all__f4d5039d25.png","texture_v2_cn\en\pkmode\small_tex_all.assetbundle","281","96","icon-catalog.csv"
"icon-10 5c 68 0d","shops","zhujiemian_gua_btn_cn","zhujiemian_gua_btn_cn__texture_v2_cn__en__mainui__small_tex_all__e9cdba6df1.png","texture_v2_cn\en\mainui\small_tex_all.assetbundle","17","15","icon-catalog.csv"
"icon-90 eb ac fe","shops","zhujiemian_heping_cn","zhujiemian_heping_cn__texture_v2_cn__en__pkmode__small_tex_all__f4a74d47fc.png","texture_v2_cn\en\pkmode\small_tex_all.assetbundle","281","96","icon-catalog.csv"
"icon-92 3c 28 43","shops","zhujiemian_jingjie_icon_cn","zhujiemian_jingjie_icon_cn__texture_v2_cn__en__mainuiicon__small_tex_all__ffba3c3525.png","texture_v2_cn\en\mainuiicon\small_tex_all.assetbundle","65","72","icon-catalog.csv"
"icon-c8 2d 6e 32","shops","zhujiemian_jinjie_icon_cn","zhujiemian_jinjie_icon_cn__texture_v2_cn__en__teamdungeon__small_tex_all__41fb507d5e.png","texture_v2_cn\en\teamdungeon\small_tex_all.assetbundle","65","68","icon-catalog.csv"
"icon-03 7e 76 28","shops","zhujiemian_leichong_cn","zhujiemian_leichong_cn__texture_v2_cn__en__stronger__small_tex_all__0b1a8ae109.png","texture_v2_cn\en\stronger\small_tex_all.assetbundle","167","58","icon-catalog.csv"
"icon-47 a5 43 db","shops","zhujiemian_qi_btn_cn","zhujiemian_qi_btn_cn__texture_v2_cn__en__mainui__small_tex_all__e78c17025f.png","texture_v2_cn\en\mainui\small_tex_all.assetbundle","21","17","icon-catalog.csv"
"icon-e5 22 30 ef","shops","zhujiemian_qie_btn_cn","zhujiemian_qie_btn_cn__texture_v2_cn__en__mainui__small_tex_all__96341d41b8.png","texture_v2_cn\en\mainui\small_tex_all.assetbundle","17","18","icon-catalog.csv"
"icon-4e 2d f6 50","shops","zhujiemian_saodang_btn_cn","zhujiemian_saodang_btn_cn__texture_v2_cn__en__mainui__small_tex_all__581120dcf0.png","texture_v2_cn\en\mainui\small_tex_all.assetbundle","61","66","icon-catalog.csv"
"icon-95 a3 7d ca","shops","zhujiemian_shengxiao_icon_cn","zhujiemian_shengxiao_icon_cn__texture_v2_cn__en__teamdungeon__small_tex_all__72f765ea1d.png","texture_v2_cn\en\teamdungeon\small_tex_all.assetbundle","53","70","icon-catalog.csv"
"icon-32 cd d3 4d","shops","zhujiemian_xiaoguo_btn_cn","zhujiemian_xiaoguo_btn_cn__texture_v2_cn__en__mainui__small_tex_all__4ac4870148.png","texture_v2_cn\en\mainui\small_tex_all.assetbundle","63","20","icon-catalog.csv"
"icon-10 2e cf c7","shops","zhujiemian_you_btn_cn","zhujiemian_you_btn_cn__texture_v2_cn__en__mainui__small_tex_all__285b6965a4.png","texture_v2_cn\en\mainui\small_tex_all.assetbundle","20","16","icon-catalog.csv"
"icon-96 35 f2 16","shops","zhujiemian_youjian_btn_cn","zhujiemian_youjian_btn_cn__texture_v2_cn__en__mainui__small_tex_all__7c2083c3b4.png","texture_v2_cn\en\mainui\small_tex_all.assetbundle","21","16","icon-catalog.csv"
"icon-7d 6c 70 b2","shops","zhujiemian_zhanzheng_cn","zhujiemian_zhanzheng_cn__texture_v2_cn__en__pkmode__small_tex_all__0ca008bc3c.png","texture_v2_cn\en\pkmode\small_tex_all.assetbundle","281","96","icon-catalog.csv"
"icon-bb d8 dd 34","shops","zhujiemian_zhenying_cn","zhujiemian_zhenying_cn__texture_v2_cn__en__pkmode__small_tex_all__204abb80af.png","texture_v2_cn\en\pkmode\small_tex_all.assetbundle","281","96","icon-catalog.csv"
"icon-d2 fb 88 6e","shops","zhujiemian_zhuangbei_icon_cn","zhujiemian_zhuangbei_icon_cn__texture_v2_cn__en__teamdungeon__small_tex_all__f13ae430e5.png","texture_v2_cn\en\teamdungeon\small_tex_all.assetbundle","59","70","icon-catalog.csv"
"icon-f1 54 4d 2b","shops","zhujiemian_zhuangbei_icon_cn","zhujiemian_zhuangbei_icon_cn__texture_v2_cn__en__illusion__small_tex_all__bacd5482ef.png","texture_v2_cn\en\illusion\small_tex_all.assetbundle","59","71","icon-catalog.csv"
"icon-79 0f f3 ea","shops","zhujiemian_zidong_cn","zhujiemian_zidong_cn__texture_v2_cn__en__mainui__small_tex_all__03ec01c7d2.png","texture_v2_cn\en\mainui\small_tex_all.assetbundle","46","52","icon-catalog.csv"
